Date,Product ID,Image,BAAP SKU,Vendor SKU,Name,Quantity,Wholesale Price,Vendor Price,MRP,Vendor,Vendor ID,Category
09-06-2026,42055,https://live.staticflickr.com/65535/52436974038_a266426a56_o_d.jpg,BSB2SAGYYYf_Yellow,BSB2SAGYYYf_Yellow,"Generic Women's Georgette Floral Hand Printed Sarees (Yellow, 5-6 Mtrs)",0,588,588,588,Priyank Corporation,36,Sarees
09-06-2026,42217,https://live.staticflickr.com/65535/52490276983_6b7c21e1a3_o_d.jpg,BSB2SADYYYf_Green,BSB2SADYYYf_Green,"Generic Women's Cotton Blend Stripe Pattern Sarees (Green, 5-6 Mtrs)",0,406,406,406,Priyank Corporation,36,Sarees
09-06-2026,42218,https://live.staticflickr.com/65535/52490006389_73f43da948_o_d.jpg,BSB2SADYYYf_Maroon,BSB2SADYYYf_Maroon,"Generic Women's Cotton Blend Stripe Pattern Sarees (Maroon, 5-6 Mtrs)",0,406,406,406,Priyank Corporation,36,Sarees
09-06-2026,42220,https://live.staticflickr.com/65535/52490009789_2f47c0f6aa_o_d.jpg,BSB2SADYYYf_Mustard,BSB2SADYYYf_Mustard,"Generic Women's Cotton Blend Stripe Pattern Sarees (Mustard, 5-6 Mtrs)",0,406,406,406,Priyank Corporation,36,Sarees
09-06-2026,42245,https://live.staticflickr.com/65535/52490201930_f101da4841_o_d.jpg,BSB2SAMYYYoghra_Rama,BSB2SAMYYYoghra_Rama,"Generic Women's Cotton Blend Slub Pattern Sarees (Rama, 5-6 Mtrs)",0,419,419,419,Priyank Corporation,36,Sarees
09-06-2026,42255,https://live.staticflickr.com/65535/52489247317_bc67e323cc_o_d.jpg,BSB2SAOYYYf_Lavendor,BSB2SAOYYYf_Lavendor,"Generic Women's Organza Floral Pattern Sarees (Lavendor, 5-6 Mtrs)",0,490,490,490,Priyank Corporation,36,Sarees
09-06-2026,42258,https://live.staticflickr.com/65535/52489733146_77e7255a53_o_d.jpg,BSB2SAOYYYf_Orange,BSB2SAOYYYf_Orange,"Generic Women's Organza Floral Pattern Sarees (Orange, 5-6 Mtrs)",0,490,490,490,Priyank Corporation,36,Sarees
09-06-2026,42259,https://live.staticflickr.com/65535/52489733101_a6fcf7a9fa_o_d.jpg,BSB2SAOYYYf_Parrot,BSB2SAOYYYf_Parrot,"Generic Women's Organza Floral Pattern Sarees (Parrot Green, 5-6 Mtrs)",0,490,490,490,Priyank Corporation,36,Sarees
09-06-2026,42261,https://live.staticflickr.com/65535/52490020844_7bd13dce6d_o_d.jpg,BSB2SAOYYYf_Rama,BSB2SAOYYYf_Rama,"Generic Women's Organza Floral Pattern Sarees (Rama, 5-6 Mtrs)",0,490,490,490,Priyank Corporation,36,Sarees
09-06-2026,42275,https://live.staticflickr.com/65535/52489735776_22cd4b0f7a_o_d.jpg,BSB2SASYYYhankh_Rani,BSB2SASYYYhankh_Rani,"Generic Women's Cotton Blend Digital Printed Sarees (Rani, 5-6 Mtrs)",0,699,699,699,Priyank Corporation,36,Sarees
09-06-2026,44077,https://live.staticflickr.com/65535/52977319337_56a9437145_o_d.jpg,BSB98SALM1007_PURPLE,BSB98SALM1007_PURPLE,Generic Women's Borderless Kanjivaram Silk Sarees With Unstitched Blouse (Purple),0,420,420,420,Rashmi Sarees,135,Sarees
09-06-2026,44153,https://live.staticflickr.com/65535/52978296935_a24210c151_o_d.jpg,BSB98SASQB1002_BROWN,BSB98SASQB1002_BROWN,Generic Women's Borderless Kanjivaram Silk Sarees With Unstitched Blouse (Brown),0,420,420,420,Rashmi Sarees,135,Sarees
09-06-2026,48926,https://live.staticflickr.com/65535/53639624570_a0b0357ed5_o_d.jpg,BSB142AYYYARVI_GREEN,BSB142AYYYARVI_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Mahendi, 5-6 Mtrs)",0,1155,1155,1155,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48927,https://live.staticflickr.com/65535/53639624560_6e6cdf94ee_o_d.jpg,BSB142AYYYARVI_MUSTARD,BSB142AYYYARVI_MUSTARD,"Generic Women's Organza Printed Saree With Unstitched Blouse (Mustard, 5-6 Mtrs)",0,1155,1155,1155,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48928,https://live.staticflickr.com/65535/53639385163_97a508280c_o_d.jpg,BSB142AYYYARVI_PINK,BSB142AYYYARVI_PINK,"Generic Women's Organza Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1155,1155,1155,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48929,https://live.staticflickr.com/65535/53639385123_dd919ed088_o_d.jpg,BSB142AYYYARVI_RED,BSB142AYYYARVI_RED,"Generic Women's Organza Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,1155,1155,1155,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48930,https://live.staticflickr.com/65535/53639385153_b0ff7c73b8_o_d.jpg,BSB142AYYYARVI_SEA_GREEN,BSB142AYYYARVI_SEA_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Sea Green, 5-6 Mtrs)",0,1155,1155,1155,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48931,https://live.staticflickr.com/65535/53638285342_08f554983f_o_d.jpg,BSB142AYYYARYA_BEIGE,BSB142AYYYARYA_BEIGE,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48932,https://live.staticflickr.com/65535/53639385118_016dcbb49c_o_d.jpg,BSB142AYYYARYA_PEACH,BSB142AYYYARYA_PEACH,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Peach, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48933,https://live.staticflickr.com/65535/53639169631_1b815396e8_o_d.jpg,BSB142AYYYARYA_PISTA,BSB142AYYYARYA_PISTA,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Pista, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48934,https://live.staticflickr.com/65535/53638285332_81e4f4f1a6_o_d.jpg,BSB142AYYYARYA_SKYBLU,BSB142AYYYARYA_SKYBLU,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Sku Blue, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48935,https://live.staticflickr.com/65535/53639385128_ce5d0e5607_o_d.jpg,BSB142AYYYARYA_YELLOW,BSB142AYYYARYA_YELLOW,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48936,https://live.staticflickr.com/65535/53639624505_962b575ba7_o_d.jpg,BSB142AYYYVANTIKA_GREY,BSB142AYYYVANTIKA_GREY,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,1217,1217,1217,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48937,https://live.staticflickr.com/65535/53639624500_a0036a16eb_o_d.jpg,BSB142AYYYVANTIKA_MUSTARD,BSB142AYYYVANTIKA_MUSTARD,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Mustard, 5-6 Mtrs)",0,1217,1217,1217,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48938,https://live.staticflickr.com/65535/53639624485_f5d9b877d5_o_d.jpg,BSB142AYYYVANTIKA_NAVY_BLUE,BSB142AYYYVANTIKA_NAVY_BLUE,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Navy Blue, 5-6 Mtrs)",0,1217,1217,1217,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48939,https://live.staticflickr.com/65535/53639505069_0170fc4f3c_o_d.jpg,BSB142AYYYVANTIKA_PINK,BSB142AYYYVANTIKA_PINK,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1217,1217,1217,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48940,https://live.staticflickr.com/65535/53610028048_a642df5300_o_d.jpg,BSB142CYYYANVAS_YELLOW,BSB142CYYYANVAS_YELLOW,"Generic Women's Soft Linen Striped Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48941,https://live.staticflickr.com/65535/53610028033_8cbbf482e2_o_d.jpg,BSB142CYYYANVAS_BEIGE,BSB142CYYYANVAS_BEIGE,"Generic Women's Soft Linen Striped Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48942,https://live.staticflickr.com/65535/53608941367_b6b6ef5ce5_o_d.jpg,BSB142CYYYANVAS_GREEN,BSB142CYYYANVAS_GREEN,"Generic Women's Soft Linen Striped Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48943,https://live.staticflickr.com/65535/53608941322_fdc4342deb_o_d.jpg,BSB142CYYYANVAS_OFF_WHITE,BSB142CYYYANVAS_OFF_WHITE,"Generic Women's Soft Linen Striped Saree With Unstitched Blouse (Off-White, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48944,https://live.staticflickr.com/65535/53609816366_72881a3d08_o_d.jpg,BSB142CYYYANVAS_PINK,BSB142CYYYANVAS_PINK,"Generic Women's Soft Linen Striped Saree With Unstitched Blouse (PInk, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48945,https://live.staticflickr.com/65535/53610027918_d8d0d32592_o_d.jpg,BSB142CYYYANVAS_SKY_BLU,BSB142CYYYANVAS_SKY_BLU,"Generic Women's Soft Linen Striped Saree With Unstitched Blouse (Sky Blue, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48946,https://live.staticflickr.com/65535/53639385088_4643e7c76d_o_d.jpg,BSB142KYYYARVAAH_LAVENDER,BSB142KYYYARVAAH_LAVENDER,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Lavender, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48947,https://live.staticflickr.com/65535/53639169576_1aa294b06f_o_d.jpg,BSB142KYYYARVAAH_PINK,BSB142KYYYARVAAH_PINK,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48948,https://live.staticflickr.com/65535/53639505039_e47dbe9f58_o_d.jpg,BSB142KYYYARVAAH_RED,BSB142KYYYARVAAH_RED,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48949,https://live.staticflickr.com/65535/53638285287_648bab1ca5_o_d.jpg,BSB142KYYYARVAAH_SKY_BLU,BSB142KYYYARVAAH_SKY_BLU,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Sky Blue, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48950,https://live.staticflickr.com/65535/53639385058_25419587de_o_d.jpg,BSB142KYYYARVAAH_WHITE,BSB142KYYYARVAAH_WHITE,"Generic Women's Cotton Printed Saree With Unstitched Blouse (White, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48951,https://live.staticflickr.com/65535/53639624450_19764d49b2_o_d.jpg,BSB142KYYYARVAAH_WINE,BSB142KYYYARVAAH_WINE,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Wine, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48952,https://live.staticflickr.com/65535/53638285302_71af50ebca_o_d.jpg,BSB142KYYYARVAAH_YELLOW,BSB142KYYYARVAAH_YELLOW,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,1609,1609,1609,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48953,https://live.staticflickr.com/65535/53610027638_5ca4e20d16_o_d.jpg,BSB142RYYYUHANI_BEIGE,BSB142RYYYUHANI_BEIGE,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48954,https://live.staticflickr.com/65535/53610269830_5dbcd3d934_o_d.jpg,BSB142RYYYUHANI_GREEN,BSB142RYYYUHANI_GREEN,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48955,https://live.staticflickr.com/65535/53610273235_d0b7eb48db_o_d.jpg,BSB142RYYYUHANI_LAVENDER,BSB142RYYYUHANI_LAVENDER,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Lavender, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48956,https://live.staticflickr.com/65535/53610273195_9fb213af39_o_d.jpg,BSB142RYYYUHANI_OFF_WHITE,BSB142RYYYUHANI_OFF_WHITE,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Off-White, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48957,https://live.staticflickr.com/65535/53608944217_5a6596c204_o_d.jpg,BSB142RYYYUHANI_PEACH,BSB142RYYYUHANI_PEACH,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Peach, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48958,https://live.staticflickr.com/65535/53610273145_a3a50342ec_o_d.jpg,BSB142RYYYUHANI_SKY_BLU,BSB142RYYYUHANI_SKY_BLU,"Generic Women's Cotton Printed Saree With Unstitched Blouse (Sky Blue, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48959,https://live.staticflickr.com/65535/53610156634_d0074de42f_o_d.jpg,BSB142RYYYUHANI_WHITE,BSB142RYYYUHANI_WHITE,"Generic Women's Cotton Printed Saree With Unstitched Blouse (White, 5-6 Mtrs)",0,1595,1595,1595,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48960,https://live.staticflickr.com/65535/53610156614_37b6a3895c_o_d.jpg,BSB142KYYYANISHKA_CREAM,BSB142KYYYANISHKA_CREAM,"Generic Women's Organza Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48961,https://live.staticflickr.com/65535/53610156579_cae59dfe72_o_d.jpg,BSB142KYYYANISHKA_GREEN,BSB142KYYYANISHKA_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48962,https://live.staticflickr.com/65535/53610030963_6a93ab9632_o_d.jpg,BSB142KYYYANISHKA_GREY,BSB142KYYYANISHKA_GREY,"Generic Women's Organza Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48963,https://live.staticflickr.com/65535/53608944137_6dcfa17dc8_o_d.jpg,BSB142KYYYANISHKA_MUSTARD,BSB142KYYYANISHKA_MUSTARD,"Generic Women's Organza Printed Saree With Unstitched Blouse (Mustard, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48964,https://live.staticflickr.com/65535/53610156554_ddc5650941_o_d.jpg,BSB142KYYYANISHKA_ORANGE,BSB142KYYYANISHKA_ORANGE,"Generic Women's Organza Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48965,https://live.staticflickr.com/65535/53609819041_37633fa03f_o_d.jpg,BSB142KYYYANISHKA_PARROT,BSB142KYYYANISHKA_PARROT,"Generic Women's Organza Printed Saree With Unstitched Blouse (Olive, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48966,https://live.staticflickr.com/65535/53609819026_50061bf299_o_d.jpg,BSB142KYYYANISHKA_RED,BSB142KYYYANISHKA_RED,"Generic Women's Organza Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48967,https://live.staticflickr.com/65535/53608944067_40f48737d3_o_d.jpg,BSB142KYYYASHVI,BSB142KYYYASHVI,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Black, 5-6 Mtrs)",0,1273,1273,1273,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48968,https://live.staticflickr.com/65535/53639169556_ce99306c26_o_d.jpg,BSB142KYYYASHVI_GREY,BSB142KYYYASHVI_GREY,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,1273,1273,1273,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48969,https://live.staticflickr.com/65535/53639624420_e672201bd4_o_d.jpg,BSB142KYYYASHVI_NAVY,BSB142KYYYASHVI_NAVY,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Navy, 5-6 Mtrs)",0,1273,1273,1273,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48970,https://live.staticflickr.com/65535/53639505009_d53719e422_o_d.jpg,BSB142KYYYASHVI_PINK,BSB142KYYYASHVI_PINK,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1273,1273,1273,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48971,https://live.staticflickr.com/65535/53639385048_b51a273116_o_d.jpg,BSB142KYYYESAR_BEIGE,BSB142KYYYESAR_BEIGE,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48972,https://live.staticflickr.com/65535/53639504984_7f0484182c_o_d.jpg,BSB142KYYYESAR_ORANGE,BSB142KYYYESAR_ORANGE,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48973,https://live.staticflickr.com/65535/53638285262_1744a76f1c_o_d.jpg,BSB142KYYYESAR_PINK,BSB142KYYYESAR_PINK,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48974,https://live.staticflickr.com/65535/53638285252_c60807b33b_o_d.jpg,BSB142KYYYESAR_PISTA,BSB142KYYYESAR_PISTA,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Pista, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48975,https://live.staticflickr.com/65535/53638285247_f38b5b83f1_o_d.jpg,BSB142KYYYESAR_YELLOW,BSB142KYYYESAR_YELLOW,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48976,https://live.staticflickr.com/65535/53638285257_d8903a6190_o_d.jpg,BSB142MYYYAIRA_CHIKU,BSB142MYYYAIRA_CHIKU,"Generic Women's Linen Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48977,https://live.staticflickr.com/65535/53639385013_8181f13d5c_o_d.jpg,BSB142MYYYAIRA_PEACH,BSB142MYYYAIRA_PEACH,"Generic Women's Linen Printed Saree With Unstitched Blouse (Peach, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48978,https://live.staticflickr.com/65535/53639624365_4064a94128_o_d.jpg,BSB142MYYYAIRA_PINK,BSB142MYYYAIRA_PINK,"Generic Women's Linen Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48979,https://live.staticflickr.com/65535/53639504949_3131df2899_o_d.jpg,BSB142MYYYAIRA_PISTA,BSB142MYYYAIRA_PISTA,"Generic Women's Linen Printed Saree With Unstitched Blouse (Pista, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48980,https://live.staticflickr.com/65535/53638285197_d834a552aa_o_d.jpg,BSB142MYYYAIRA_SKY_BLU,BSB142MYYYAIRA_SKY_BLU,"Generic Women's Linen Printed Saree With Unstitched Blouse (Sky Blue, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48981,https://live.staticflickr.com/65535/53639624355_4e227841a9_o_d.jpg,BSB142MYYYAIRA_SKY_YELLOW,BSB142MYYYAIRA_SKY_YELLOW,"Generic Women's Linen Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,1301,1301,1301,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48982,https://live.staticflickr.com/65535/53608943702_214a8e95e3_o_d.jpg,BSB142RYYYAGA_SKY_BEIGE,BSB142RYYYAGA_SKY_BEIGE,"Generic Women's Linen Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,2141,2141,2141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48983,https://live.staticflickr.com/65535/53610272595_562fdfc33a_o_d.jpg,BSB142RYYYAGA_OFF_WHITE,BSB142RYYYAGA_OFF_WHITE,"Generic Women's Linen Printed Saree With Unstitched Blouse (Off-White, 5-6 Mtrs)",0,2141,2141,2141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48984,https://live.staticflickr.com/65535/53609818581_eaed4e7c5c_o_d.jpg,BSB142RYYYAGA_PURE_WHITE,BSB142RYYYAGA_PURE_WHITE,"Generic Women's Linen Printed Saree With Unstitched Blouse (White, 5-6 Mtrs)",0,2141,2141,2141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48985,https://live.staticflickr.com/65535/53610272500_09415ac241_o_d.jpg,BSB142RYYYADHIKA_DARK_GREEN,BSB142RYYYADHIKA_DARK_GREEN,"Generic Women's Linen Printed Saree With Unstitched Blouse (Dark Green, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48986,https://live.staticflickr.com/65535/53609818501_0a31188b4c_o_d.jpg,BSB142RYYYADHIKA_GREY,BSB142RYYYADHIKA_GREY,"Generic Women's Linen Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48987,https://live.staticflickr.com/65535/53609818491_63cb0f807c_o_d.jpg,BSB142RYYYADHIKA_MAROON,BSB142RYYYADHIKA_MAROON,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Maroon, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48988,https://live.staticflickr.com/65535/53609822796_5065ef05d2_o_d.jpg,BSB142RYYYADHIKA_NAVY,BSB142RYYYADHIKA_NAVY,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Navy Blue, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48989,https://live.staticflickr.com/65535/53608947772_9bed59bcf9_o_d.jpg,BSB142RYYYADHIKA_PINK,BSB142RYYYADHIKA_PINK,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48990,https://live.staticflickr.com/65535/53608947757_61835aec10_o_d.jpg,BSB142RYYYADHIKA_RED,BSB142RYYYADHIKA_RED,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48991,https://live.staticflickr.com/65535/53610160084_e7533fa9a0_o_d.jpg,BSB142RYYYADHIKA_WINE,BSB142RYYYADHIKA_WINE,"Generic Women's Chanderi Cotton Printed Saree With Unstitched Blouse (Purple, 5-6 Mtrs)",0,1021,1021,1021,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48992,https://live.staticflickr.com/65535/53610034568_5664097a72_o_d.jpg,BSB142RYYYANGKAT_BOTTLE_GREEN,BSB142RYYYANGKAT_BOTTLE_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48993,https://live.staticflickr.com/65535/53610034518_195f1432fd_o_d.jpg,BSB142RYYYANGKAT_DARK_GREY,BSB142RYYYANGKAT_DARK_GREY,"Generic Women's Organza Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48994,https://live.staticflickr.com/65535/53609822701_144248ecf2_o_d.jpg,BSB142RYYYANGKAT_ORANGE,BSB142RYYYANGKAT_ORANGE,"Generic Women's Organza Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48995,https://live.staticflickr.com/65535/53608947657_2eb08c9635_o_d.jpg,BSB142RYYYANGKAT_PINK,BSB142RYYYANGKAT_PINK,"Generic Women's Organza Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48996,https://live.staticflickr.com/65535/53610159839_49296d3f7a_o_d.jpg,BSB142RYYYANGKAT_TEAL,BSB142RYYYANGKAT_TEAL,"Generic Women's Organza Printed Saree With Unstitched Blouse (Teal, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48997,https://live.staticflickr.com/65535/53610159824_8eec957830_o_d.jpg,BSB142RYYYANGKAT_WINE,BSB142RYYYANGKAT_WINE,"Generic Women's Organza Printed Saree With Unstitched Blouse (Wine, 5-6 Mtrs)",0,1259,1259,1259,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48998,https://live.staticflickr.com/65535/53610034258_1bd7a1d40e_o_d.jpg,BSB142RYYYANGREZ_GREY,BSB142RYYYANGREZ_GREY,"Generic Women's Organza Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,965,965,965,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,48999,https://live.staticflickr.com/65535/53609822531_47f47e9955_o_d.jpg,BSB142RYYYANGREZ_PINK,BSB142RYYYANGREZ_PINK,"Generic Women's Organza Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,965,965,965,Shiva masheshwaram-Vastraan,180,Sarees
